Eid|Sid|Course Number|Number In Series|N In Series|Title|Date|Url|Ressources|Description|Video|Corpus
36|3|PL590CCC2BC5AF3BC1|Lecture8|7|MIT 18.01 Single Variable Calculus, Fall 2006|2009-02-19T23:28:28Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|BSAA0akmPEU|MIT OpenCourseWare
37|3|PL590CCC2BC5AF3BC1|Lecture9|8|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-18T17:44:56Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|eRCN3daFCmU|MIT OpenCourseWare
38|3|PL590CCC2BC5AF3BC1|Lecture10|9|MIT 18.01 Single Variable Calculus, Fall 2006|2009-02-19T23:41:10Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|twzGBqPeW0M|MIT OpenCourseWare
39|3|PL590CCC2BC5AF3BC1|Lecture11|10|MIT 18.01 Single Variable Calculus, Fall 2006|2009-02-20T01:04:07Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|YN7k_bXXggY|MIT OpenCourseWare
40|3|PL590CCC2BC5AF3BC1|Lecture12|11|MIT 18.01 Single Variable Calculus, Fall 2006|2009-04-15T05:45:15Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|sRIDVAcoG5A|MIT OpenCourseWare
41|3|PL590CCC2BC5AF3BC1|Lecture13|12|MIT 18.01 Single Variable Calculus, Fall 2006|2009-04-15T05:41:46Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|4Q37iOyBq44|MIT OpenCourseWare
42|3|PL590CCC2BC5AF3BC1|Lecture14|13|MIT 18.01 Single Variable Calculus, Fall 2006|2009-04-15T06:18:22Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|-MI0b4h3rS0|MIT OpenCourseWare
43|3|PL590CCC2BC5AF3BC1|Lecture15|14|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-18T18:02:49Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|60VGKnYBpbg|MIT OpenCourseWare
44|3|PL590CCC2BC5AF3BC1|Lecture16|15|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-12T22:30:11Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|hjZhPczMkL4|MIT OpenCourseWare
45|3|PL590CCC2BC5AF3BC1|Lecture17|16|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-12T22:41:25Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|1RLctDS2hUQ|MIT OpenCourseWare
46|3|PL590CCC2BC5AF3BC1|Lecture18|17|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-12T22:26:00Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|Pd2xP5zDsRw|MIT OpenCourseWare
47|3|PL590CCC2BC5AF3BC1|Lecture19|18|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-12T22:24:46Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|_JXPe2J069c|MIT OpenCourseWare
48|3|PL590CCC2BC5AF3BC1|Lecture20|19|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-18T18:03:51Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|ShGBRUx2ub8|MIT OpenCourseWare
49|3|PL590CCC2BC5AF3BC1|Lecture21|20|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-18T17:56:05Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|R9a_NHXrBcg|MIT OpenCourseWare
50|3|PL590CCC2BC5AF3BC1|Lecture22|21|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-18T17:59:47Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|jBkXbAgMj6s|MIT OpenCourseWare
51|3|PL590CCC2BC5AF3BC1|Lecture23|22|MIT 18.01 Single Variable Calculus, Fall 2006|2009-08-18T18:11:11Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|zUEuKrxgHws|MIT OpenCourseWare
52|3|PL590CCC2BC5AF3BC1|Lecture24|23|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:14:53Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|Bv9kVDcj7yo|MIT OpenCourseWare
53|3|PL590CCC2BC5AF3BC1|Lecture25|24|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:51:07Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|CXKoCMVqM9s|MIT OpenCourseWare
54|3|PL590CCC2BC5AF3BC1|Lecture26|25|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:23:44Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|HgEqXhsIq_g|MIT OpenCourseWare
55|3|PL590CCC2BC5AF3BC1|Lecture27|26|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:30:11Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|aeXp1zC6Hls|MIT OpenCourseWare
56|3|PL590CCC2BC5AF3BC1|Lecture28|27|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:19:24Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|TpWQlKHPyJ4|MIT OpenCourseWare
57|3|PL590CCC2BC5AF3BC1|Lecture29|28|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:25:20Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|XRkgBWbWvg4|MIT OpenCourseWare
58|3|PL590CCC2BC5AF3BC1|Lecture30|29|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:18:23Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|BGE3wb7H2PA|MIT OpenCourseWare
59|3|PL590CCC2BC5AF3BC1|Lecture31|30|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:27:09Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|PNTnmH6jsRI|MIT OpenCourseWare
60|3|PL590CCC2BC5AF3BC1|Lecture32|31|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:21:54Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|KhwQKE_tld0|MIT OpenCourseWare
61|3|PL590CCC2BC5AF3BC1|Lecture33|32|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:21:54Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|MK_0QHbUnIA|MIT OpenCourseWare
62|3|PL590CCC2BC5AF3BC1|Lecture34|33|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:29:23Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|wOHrNt9ScYs|MIT OpenCourseWare
63|3|PL590CCC2BC5AF3BC1|Lecture35|34|MIT 18.01 Single Variable Calculus, Fall 2006|2009-09-09T19:10:07Z|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|https://www.youtube.com/playlist?list=PL590CCC2BC5AF3BC1|This introductory calculus course covers differentiation and integration of functions of one variable, with applications.   **Note: Lectures 8, 17, 27, 34 are exams and therefore have no video  View the complete course at: http://ocw.mit.edu/18-01F06  License: Creative Commons BY-NC-SA More information at ocw.mit.edu/terms|--lPz7VFnKI|MIT OpenCourseWare
